Country,Year,doctors_per_10k,hospital_beds_per_10k,infant_mortality_rate,maternal_mortality_rate,tb_incidence_per_100k,dtp3_vaccination_rate,nurses_per_10k,gdp_per_capita,pop_density,health_exp_usd,health_exp_gdp,population_total,urban_population,poverty_headcount,gini_index
PAK,2017,9.32,75.0,60.24167291366666,,5.014332727,70.943275199875,75.0,1519.23459514248,289.635179275633,42.07228851,2.7863009,223273967.0,36.4351548223399,,
PAK,2018,9.17,80.0,58.43643271033333,54.0,4.986143369,68.746892092125,75.0,1569.33814626355,294.376416562889,40.09578323,2.82844949,226928892.0,36.7478511550359,16.5,29.6
PAK,2019,10.49,84.0,56.729969633333326,,4.975760299,66.642081934,84.0,1390.41690981745,299.399256693649,36.01374817,2.84736943,230800899.0,37.1091631735769,,
PAK,2020,,80.0,55.00740518333333,,6.260038622,64.5401432935,83.0,1278.39735206896,304.848674242424,36.9091301,2.95273018,235001746.0,37.5080192948099,,
PAK,2021,11.6,83.0,53.32108837966666,41.0,,62.4715958045,83.0,1455.31922370186,310.65509677252,42.79639816,2.99015832,239477801.0,37.9333395514173,,
PAK,2022,,85.0,51.68017575300001,,,60.437979476625,85.0,1538.3228133171,316.133077781237,38.76602173,2.90434051,243700667.0,38.3740439760816,,
PAK,2023,,86.0,50.05122416466667,,,58.44308801775,86.0,1360.32417758419,321.067474833956,,,247504495.0,38.8191861872791,,
PAK,2024,,87.0,,,,,87.0,,,,,,,,
PHL,2010,5.43,88.0,23.053882447666666,34.3961611985,10.18807619,29.575107242125,88.0,2162.91375885614,323.094627226079,89.35166931,4.13107872,96337125.0,45.5208176726647,,
PHL,2011,5.54,89.0,22.768271635,29.816147864,10.373072329,29.076382039000002,88.0,2383.91892522087,329.505362712547,95.95716095,4.02518559,98248614.0,46.6833632464759,,
PHL,2012,5.64,89.0,22.518406132,28.946047546000003,10.11694355,28.631112340125,88.0,2614.61644401308,335.96777677164,109.2149353,4.17709208,100175512.0,47.9182784810426,21.3,46.5
PHL,2013,5.74,85.0,22.330455456666666,32.2103365665,9.495442612,28.262619797,85.0,2781.27957677397,342.342744072174,118.87432098,4.27408695,102076336.0,49.1313688766206,,
PHL,2014,5.89,80.0,22.228402296333332,,9.224597512,27.997398717375,82.0,2866.83803761407,348.013314552101,106.16293335,3.70313668,103767130.0,50.2392400212368,,
PHL,2015,6.09,76.0,22.197357215,26.7993363465,9.273879787,27.82467466725,79.0,2909.85818010301,353.197813327967,113.4342804,3.8982749,105312992.0,51.1549047745227,14.6,44.6
PHL,2016,6.31,84.0,22.267896032333336,23.492167782000003,10.341617305,27.785869074,81.0,2985.19564024046,357.969342992253,118.05981445,3.95484328,106735719.0,51.9114748151175,,
PHL,2017,6.6,84.0,22.39018842,47.0,9.782029165,27.806699416875,82.0,3038.12124959289,362.61090317604,120.32259369,3.96042776,108119693.0,52.6010482354344,,
PHL,2018,6.95,84.0,22.543328974333335,17.0970791,9.422896121,27.89187741625,84.0,3168.51036609727,367.123744843546,125.27716827,3.9538188,109465287.0,53.2088897464754,8.3,42.3
PHL,2019,7.32,84.0,22.685143727,16.733900622,9.775128191,27.950060147625,85.0,3400.78949767074,371.615799711574,141.6925354,4.16646004,110804683.0,53.7157859948017,,
PHL,2020,7.52,83.0,22.741409383666667,14.498942137499998,9.862843098,27.92136023075,82.0,3227.57910235199,375.897186168964,166.61218262,5.16214037,112081264.0,54.1077719895977,,
PHL,2021,7.92,69.0,22.631922794,12.541091845,9.694613786,27.683496286,66.0,3484.38593882819,379.317000368917,208.192276,5.97500563,113100950.0,54.4504102510776,8.1,40.7
PHL,2022,,84.0,22.416118920666666,13.7583915005,,27.337329568999998,83.0,3548.06930572116,382.21262367106,182.93429565,5.15676308,113964338.0,54.7902343568327,,
PHL,2023,,89.0,22.084501320666664,,,26.86646334775,77.0,3804.08274131097,385.321122178623,194.05615234,5.10629606,114891199.0,55.1242716168851,5.3,39.3
PHL,2024,,71.0,,,,,88.0,,,,,,,,
POL,2010,21.84,99.0,5.1420270630000005,7.6600001145,66.006993976,5.974727930333334,96.0,12567.7317676382,124.209200731357,809.19940186,6.46800566,38042794.0,60.8474783987677,0.6,33.2
POL,2011,22.04,99.0,4.880680575,7.0100001355,66.027205781,5.673130997333334,96.0,13867.6669408192,124.296296901022,866.09466553,6.28671598,38063255.0,60.7357090652544,0.6,33.2
POL,2012,22.23,99.0,4.657474088666667,7.1299999045,65.978054882,5.414940390000001,95.0,13087.420943321,124.300058781268,815.1418457,6.2652421,38063164.0,60.6341632788866,0.4,33.0
POL,2013,22.28,99.0,4.474050142333334,6.8749999055,65.705127074,5.203532840333334,95.0,13621.9023794031,124.229110740995,878.08837891,6.48017406,38040196.0,60.5333187465323,0.6,33.1
POL,2014,22.92,98.0,4.324492166,6.5849998295,65.831242526,5.0294936969999995,94.0,14262.2841914116,124.144273163722,911.29815674,6.42679548,38011735.0,60.4340063344328,0.6,32.8
POL,2015,23.11,98.0,4.198492984666667,6.1850002095,65.861843918,4.883584414666666,93.0,12637.5220324406,124.061569613639,803.95965576,6.40416241,37986412.0,60.3362886805635,0.5,31.8
POL,2016,23.97,98.0,4.0875968506666664,6.0049999045,65.895063152,4.756479684333333,92.0,12464.0110508476,124.008253045495,816.08618164,6.59210491,37970087.0,60.2402284228997,0.4,31.2
POL,2017,23.6,96.0,3.9842546516666673,5.505000020500001,65.752773941,4.637087309333333,90.0,13913.3402919927,124.0237303635,909.57818604,6.58342791,37974826.0,60.145888199417,0.4,29.7
POL,2018,23.41,95.0,3.8874492556666667,5.170000094500001,64.914238411,4.525617073666667,87.0,15658.2120316794,124.031583760656,978.73565674,6.3129096,37974750.0,60.0533306480907,0.3,30.2
POL,2019,32.79,95.0,3.8099507950000002,4.719999809000001,61.324150865,4.436514463999999,87.0,15874.5220531254,124.025595374212,1014.03820801,6.46008492,37965475.0,59.9626184068963,0.1,28.8
POL,2020,33.03,94.0,3.763794192,4.094999809000001,61.464716478,4.385098045333334,85.0,16150.9304813473,122.548420605625,1025.98486328,6.49677992,37515748.0,59.8738141138092,0.2,28.5
POL,2021,34.15,94.0,3.7446321329999996,3.4099999805,62.234781299,4.3641248809999995,84.0,18635.5104895754,120.815285854296,1183.30236816,6.43857718,36981559.0,59.8096513205543,0.1,28.5
POL,2022,34.24,94.0,3.7362019566666667,3.049999971,60.384150518,4.356002107,85.0,18891.2121169279,120.297131562612,1193.13061523,6.39626455,36821749.0,59.8315488048321,0.3,28.9
POL,2023,40.31,95.0,3.725118931666666,,,4.344558142666667,86.0,22145.2660647429,119.787615502661,1543.71240234,7.00451565,36687353.0,59.8859561370214,0.2,28.5
POL,2024,,94.0,,,,,86.0,,,,,,,,
RWA,2010,,97.0,42.12144470733333,20.972559159499998,7.388374771,63.235302278999995,93.0,593.624927744346,418.222659100122,47.96915817,8.08192921,10317553.0,16.9255580310614,70.2,47.2
RWA,2011,,97.0,38.948016556999995,24.313606513499998,7.196127918,58.060609487,93.0,651.133677964662,428.606931495744,51.64990616,7.93241739,10573733.0,16.9323586881273,,
RWA,2012,,98.0,37.121072996,22.020188498,7.074854957,54.43804087075,98.0,706.817269168561,438.990717470612,57.26454163,8.10223293,10829901.0,16.9410248882148,,
RWA,2013,1.0,98.0,35.65140484766667,22.725133269500002,7.678480962,51.703118168875,98.0,704.92421851123,449.669233887313,47.7545433,6.77398062,11093340.0,17.0742206053612,65.2,45.1
RWA,2014,0.89,98.0,34.56468377666667,,7.057783369,49.590521381625,98.0,724.957526520906,460.671139035266,50.63998795,6.98471594,11364757.0,17.5020716539756,,
RWA,2015,1.1,98.0,33.67643752833333,20.644748626000002,7.435549763,47.7399641065,99.0,733.998629882494,471.829023104986,48.81341934,6.65067434,11640022.0,18.1953149858416,,
RWA,2016,1.2,98.0,33.029364267666665,20.498708725,7.261403739,46.292346491749996,99.0,729.519133812945,483.144831779489,50.77831268,6.96089125,11919183.0,19.1213951786548,63.8,43.7
RWA,2017,1.35,98.0,32.57833302266667,17.7228714835,7.174197279,45.183419939375,98.0,758.300966509647,494.611268747467,48.27599335,6.3665309,12202060.0,20.2477568101111,,
RWA,2018,1.32,97.0,32.174970845333334,16.04886724,7.273381865,44.30681982375,97.0,771.773511207309,506.201702472639,51.35319138,6.65483093,12487996.0,21.5418444579064,,
RWA,2019,1.17,98.0,31.766605815000002,,7.26434287,43.416205885875,98.0,810.051412137354,517.880137819214,50.75216675,6.26708555,12776103.0,22.9711026997362,,
RWA,2020,1.16,91.0,31.392279860666665,,7.435419384,42.433069253374995,91.0,778.701498925026,529.624523713012,58.29339218,7.48696899,13065837.0,24.5029761132966,,
RWA,2021,1.21,88.0,31.082854600333334,15.5126735485,7.404572071,41.558278950625,88.0,829.544845263697,541.35630320227,60.46223831,7.30378389,13355260.0,26.1049092762833,,
RWA,2022,0.9,98.0,30.776887411999997,,7.298351985,40.792773116125,97.0,975.469323735369,553.345358735306,76.83828735,7.8792119,13651030.0,27.7806702737761,,
RWA,2023,,94.0,30.429501454999997,12.208512936,7.483621382,39.992283517,94.0,1027.03446826565,565.645358735306,,,13954471.0,28.8555310645477,38.6,39.4
RWA,2024,,98.0,,,,,98.0,,,,,,,,
SGP,2010,17.79,96.0,2.2427058023333335,2.4323434049999997,21.865188634,2.8181199726666666,96.0,47236.683084953,7231.81196581197,1510.66784668,3.1982615,5076732.0,100.0,,
SGP,2011,18.61,96.0,2.237022624,2.3942007870000004,21.446316093,2.801708296333333,96.0,53891.4570264372,7363.19318181818,1700.1685791,3.1539185,5183688.0,100.0,,
SGP,2012,19.32,97.0,2.2274557566666666,2.1897608865,21.870858597,2.7806922383333337,97.0,55547.5553077786,7524.69830028329,1853.02429199,3.32392788,5312437.0,100.0,,
SGP,2013,20.34,97.0,2.2177073873333333,1.9351354015,21.912180822,2.7592513039999997,97.0,56967.4257940383,7636.72135785007,2102.97021484,3.68225336,5399162.0,100.0,,
SGP,2014,21.5,96.0,2.208304581,1.6740775255,22.494003645,2.7377116623333335,96.0,57564.8023114977,7714.7023977433,2233.34960938,3.87132597,5469724.0,100.0,,
SGP,2015,22.55,96.0,2.1952688516666665,1.40561891,23.994890453,2.7121424409999997,96.0,55645.6068614606,7806.77291960508,2330.39599609,4.18061399,5535002.0,100.0,,
SGP,2016,23.25,97.0,2.170497337,1.254752267,24.975183477,2.671534648,96.0,57005.5887176547,7908.72073342736,2488.28295898,4.35019255,5607283.0,100.0,,
SGP,2017,23.89,96.0,2.131745244333333,1.183635458,24.897895965,2.6134493803333334,96.0,61236.251270627,7882.37780898876,2645.3293457,4.31881618,5612253.0,100.0,,
SGP,2018,24.43,97.0,2.0746661606666668,1.1091510580000001,25.830763243,2.5338486766666666,97.0,66881.6067035265,7897.30532212885,2688.27270508,4.01883841,5638676.0,100.0,,
SGP,2019,25.19,97.0,2.0019286820000004,1.203562975,26.910368032,2.436581989,97.0,65952.0378959293,7965.87849162011,2893.78222656,4.35299158,5703569.0,100.0,,
SGP,2020,26.38,98.0,1.9230438596666666,1.041528512,27.693206108,2.3330683246666664,98.0,61410.0792630788,7918.95125348189,3492.35986328,5.61608791,5685807.0,100.0,,
SGP,2021,27.81,98.0,1.850122915,0.9695809335,28.366694655,2.2361855793333336,98.0,80056.1288247844,7595.49582172702,4044.17333984,5.16690779,5453566.0,100.0,,
SGP,2022,28.34,97.0,1.782771587,0.9406623839999999,28.27312683,2.147895445,97.0,90299.0694637269,7851.00557103064,4320.51611328,4.89702511,5637022.0,100.0,,
SGP,2023,,98.0,1.7193440713333334,,28.118399224,2.0659305573333335,98.0,85412.230345235,8241.8495821727,,,5917648.0,100.0,,
SGP,2024,,97.0,,,,,97.0,,,,,,,,
THA,2010,3.83,99.0,12.113368654333334,25.049999235,19.554693386,14.152283313249999,99.0,4973.86288823778,134.235250249564,168.61891174,3.39009809,68579447.0,44.0018736622496,0.7,39.4
THA,2011,,99.0,11.686536976666666,26.700000765,20.879266333,13.641380683625,99.0,5373.6232832898,135.072536162383,191.74464417,3.56825495,69007208.0,44.8048723557374,0.3,37.5
THA,2012,,99.0,11.295103656333334,26.700000765,21.169682493,13.162024500625,99.0,5725.52802835463,135.912031944254,201.70690918,3.5229404,69436098.0,45.373565813715,0.4,39.3
THA,2013,,99.0,10.922236268666666,25.549999235,21.666225333,12.7141164375,99.0,6018.08244729255,136.712626984282,207.81243896,3.45313334,69845114.0,45.8321343847773,0.2,37.8
THA,2014,,99.0,10.570749641,23.950000765,21.412387574,12.284820972875,99.0,5801.1978916205,137.439305917125,213.74395752,3.68448091,70216367.0,46.3138799467897,0.2,37.0
THA,2015,4.53,99.0,10.240777273666666,22.39999962,21.281729035,11.877986262875,99.0,5688.85335397884,138.07433106931,219.15092468,3.8522861,70540795.0,46.9521043776171,0.1,36.0
THA,2016,4.33,99.0,9.928077044,21.25,19.968998518,11.493413137875,99.0,5833.57715617098,138.698821664155,229.7849884,3.93900609,70859841.0,47.8801095551247,0.1,36.7
THA,2017,,99.0,9.623702527333334,17.75724411,21.197106219,11.1242598775,99.0,6413.09182530343,139.286709467791,247.08152771,3.85276842,71160187.0,49.2311973571777,0.1,36.4
THA,2018,5.18,97.0,9.340519428,15.489362715,20.96514628,10.770493285125,97.0,7099.77650081458,139.709289670966,274.71221924,3.87040329,71376079.0,54.5843734741211,0.1,36.4
THA,2019,5.48,97.0,9.054286076333334,13.76540947,22.094658216,10.41966630675,97.0,7605.69657797759,139.995441288731,288.31097412,3.78911877,71522271.0,55.9266166687012,0.1,34.9
THA,2020,5.09,97.0,8.789221352333334,13.022662373,23.214761347,10.099637173125,97.0,6985.64393892574,140.228785061364,304.3817749,4.35724688,71641484.0,57.2358779907227,0.1,35.0
THA,2021,5.41,92.0,8.532093393666667,11.189901411,23.3611061,9.78783587675,93.0,7057.20754802279,140.396821233534,363.72845459,5.15337038,71727332.0,58.5087776184082,0.0,34.9
THA,2022,,92.0,8.275909733666667,9.3918130995,23.885164635,9.488836551,93.0,6909.35281815827,140.412474309538,369.97647095,5.35470581,71735329.0,59.742374420166,0.0,34.3
THA,2023,,92.0,8.041969800333334,,23.8986295,9.210066283,93.0,7195.10130919449,140.348088629646,,,71702435.0,60.9341926574707,0.0,33.5
THA,2024,,92.0,,,,,93.0,,,,,,,,
TUR,2010,16.83,97.0,14.678749807666668,16.059999159500002,27.300317136,17.8959537705,97.0,10698.9699409757,95.0354715902447,531.82861328,5.02053452,73142150.0,69.3471253941487,2.8,38.8
TUR,2011,16.98,97.0,13.760261090666667,15.6950002285,26.208107253,16.7749581965,97.0,11373.6355760885,96.4406649948677,525.89105225,4.6530509,74223629.0,71.0028723528334,2.0,40.0
TUR,2012,17.26,97.0,12.940217251333332,14.8700004185,26.606311225,15.7666456985,97.0,11776.7593362033,97.6778802801346,520.44274902,4.44444656,75175827.0,73.7788680234324,1.7,40.2
TUR,2013,17.51,98.0,12.200196960666666,14.070000460500001,26.442798416,14.86015195125,98.0,12635.5570016068,98.9405610488157,547.95465088,4.37099934,76147624.0,78.5218368384696,1.5,40.2
TUR,2014,17.38,96.0,11.537621295333333,13.4949996955,26.50515042,14.043256920625,96.0,12209.3862327674,100.284401595572,520.40753174,4.32517862,77181884.0,83.6024850744433,1.0,41.2
TUR,2015,17.65,97.0,10.939631379,12.484999694,26.201342056,13.305523903874999,97.0,11064.6494504662,101.631276067721,444.70803833,4.11690426,78218479.0,87.2167107972537,1.3,42.9
TUR,2016,17.74,98.0,10.407320603333332,11.835000074000002,26.670598144,12.6416879365,98.0,10984.3643169061,103.007889505347,456.3659668,4.28469229,79277962.0,88.1020958581776,0.9,41.9
TUR,2017,18.05,96.0,9.925845963,10.904999769000002,27.185005843,12.038591144375001,96.0,10756.3877677883,104.352348531112,432.13754272,4.17974997,80312698.0,88.0320472717286,1.1,43.5
TUR,2018,18.14,98.0,9.485125745666666,9.634999539499999,27.472646259,11.4878344765,98.0,9684.11819884721,105.774468250978,380.27835083,4.12101603,81407204.0,88.1655749576173,1.0,42.4
TUR,2019,18.84,99.0,9.076903662,8.6899999605,27.824563913,10.981637542125,99.0,9395.23378001368,107.297584553617,388.67486572,4.35954332,82579440.0,88.6618152857124,1.3,43.8
TUR,2020,19.89,98.0,8.702659897666667,7.5999999245000005,29.176102488,10.515157067125,98.0,8798.11791709313,108.343853540013,386.2593689,4.61640215,83384680.0,88.9303114965222,1.1,43.0
TUR,2021,21.18,95.0,8.343731056333333,6.5185899345,29.358402898,10.068004980125,95.0,9981.76398411336,109.334768655068,431.33978271,4.56065559,84147318.0,89.1762048153239,0.9,44.4
TUR,2022,22.36,99.0,8.004984622333334,6.1350001355,30.116541216,9.639933298625,99.0,10897.8397861365,110.416580694619,385.87997437,3.70338893,84979913.0,89.0381164550781,0.5,44.5
TUR,2023,,99.0,9.075056119000001,,30.548007727,12.7864973825,99.0,13375.0947282864,110.866214934449,,,85325965.0,89.0218446796121,,
TUR,2024,,99.0,,,,,99.0,,,,,,,,
UGA,2010,,80.0,49.437287613,67.819606308,5.0,76.094559858,79.0,823.488144282,161.534021543986,51.88574982,6.80890226,32390802.0,18.7990645544572,,
UGA,2011,,82.0,46.57701708333334,,,70.998732521125,79.0,835.620060555838,166.340230400958,55.2076683,6.6959095,33354543.0,20.0561028736631,,
UGA,2012,0.98,83.0,44.053452537999995,73.146330828,,66.63930310112501,79.0,795.222867553127,171.241960901656,55.03918457,6.10853958,34337438.0,21.372369321253,56.2,41.0
UGA,2013,,84.0,42.073466872000004,70.7946118115,,62.405178445875,78.0,818.285427416713,176.227019748654,52.906353,5.78252411,35337042.0,22.7367659239271,,
UGA,2014,,85.0,40.209934867,68.11027028,,59.099121836500004,78.0,896.054795546394,181.505779972073,50.957798,5.33653069,36395539.0,24.1938503391826,,
UGA,2015,0.97,89.0,38.348578628333335,66.77278888549999,,55.803865229,85.0,862.934610355811,187.170586475165,40.09843445,4.99643135,37531446.0,24.9777856560427,,
UGA,2016,,93.0,36.333402723333336,57.924208623,,52.446883484874995,88.0,752.696571725656,193.49267903451,39.08125305,5.00792885,38799152.0,25.6953567134098,60.1,42.8
UGA,2017,1.72,94.0,34.531553901,56.252579370999996,,49.804342812125,90.0,765.218332297361,200.365988430082,31.43818092,3.99852037,40177388.0,26.4139260579546,,
UGA,2018,,93.0,32.897184933,,,47.37815150875,88.0,792.16570022814,207.290200478755,32.9515686,4.02143908,41565831.0,27.1280475018884,,
UGA,2019,,93.0,31.66563685866667,,,45.285969849,92.0,822.171150036357,214.440639337722,33.36559677,3.79371166,42999637.0,27.8369781799403,59.8,42.7
UGA,2020,1.58,89.0,30.539031735,,,43.47352798475,88.0,845.766463890124,221.709315778975,44.73381805,5.23698568,44457152.0,28.5399752271502,,
UGA,2021,,91.0,29.450266867,,,41.754862119,91.0,882.791717542504,228.959355675244,51.03484726,5.48128128,45910930.0,29.2362957789022,,
UGA,2022,1.91,89.0,28.627696116666666,,,40.466187072625,90.0,963.067314117178,235.950124675843,44.14502716,4.39089251,47312719.0,29.9251969709665,,
UGA,2023,,91.0,27.530684771666667,,,38.79616302875,89.0,1002.30913917142,242.65210951526,,,48656601.0,30.6059359395495,,
UGA,2024,,91.0,,,,,89.0,,,,,,,,
ZAF,2010,7.05,77.0,35.358357675,,22.512779725,49.990209498625,72.0,7973.47195771517,43.1493549530538,621.41906738,7.79358244,52344051.0,62.6299120560569,29.5,63.4
ZAF,2011,7.09,75.0,33.828796843,70.64700317,,45.0295339345,71.0,8646.05571071635,43.6861279872062,686.87243652,7.94434404,52995205.0,62.850627754452,,
ZAF,2012,7.15,71.0,32.93479540933333,45.3632600905,,42.448404026,69.0,8076.97678479741,44.3351828800831,646.49920654,8.00428867,53782567.0,62.9616560303263,,
ZAF,2013,7.29,81.0,31.979212739,,,40.93491421,79.0,7331.65467384919,45.0739771987239,593.80157471,8.10322285,54678791.0,63.0524024097034,,
ZAF,2014,7.4,85.0,30.850054514000004,38.931136609,,39.559504935625,85.0,6856.73137092522,45.8291124318888,539.30780029,7.87136555,55594838.0,63.1352327065742,31.2,63.0
ZAF,2015,7.63,85.0,29.614460142333332,36.049186705,,38.21325485225,85.0,6112.27382485974,46.7595454582925,491.90652466,8.05304241,56723537.0,63.2096349937231,,
ZAF,2016,7.53,85.0,28.345791589,,,36.815761057375,85.0,5651.20585165749,47.2014038529705,456.56936646,8.07959366,57259551.0,63.2750973439347,,
ZAF,2017,7.75,84.0,27.219137302333333,,,35.7414779995,84.0,6618.33508255701,47.5110354549127,527.52020264,7.97711229,57635162.0,63.3311078299936,,
ZAF,2018,7.42,82.0,26.228580688666664,,,34.901440404125,82.0,6914.1780318076,48.3171083761304,558.8013916,8.08196545,58613001.0,63.3771545246841,,
ZAF,2019,7.79,85.0,25.55265519566667,22.0386763225,,34.4616050645,85.0,6533.71121032856,49.1207453692636,538.80426025,8.24652576,59587885.0,63.4127255007908,,
ZAF,2020,,84.0,24.944739014333333,21.2377804505,,34.054349008125,84.0,5580.60383075189,49.9240625180325,503.46759033,9.01329231,60562381.0,63.4373088310982,,
ZAF,2021,7.81,86.0,24.658175835333335,24.356708464999997,,34.11487952775,86.0,6828.75624590017,50.6991261983859,592.53417969,8.67432785,61502603.0,63.4503925883909,,
ZAF,2022,7.94,85.0,24.486820638,20.734723804,,34.345430748125,85.0,6534.24867783397,51.4210899438624,569.84075928,8.77086639,62378410.0,63.4766699210327,,
ZAF,2023,,79.0,24.381095573666666,,,34.633638282,79.0,6034.27208964673,52.1085690262058,,,63212384.0,63.5823705163545,,
ZAF,2024,,74.0,,,,,74.0,,,,,,,,
